test_number,stageinflight,time(s),ax(ms2),ay(ms2),az(ms2),gx(deg/s),gy(deg/s),gz(deg/s),pitch_error(deg),roll_error(deg),yaw_error(deg),m0_output(pwm),m1_output(pwm),m2_output(pwm),m3_output(pwm)
3, 1, 60.75, -1.41, -4.65, 11.84, 0.11, 0.06, -0.04, -0.07, -0.08, 0.01, 1386.02, 1395.82, 1392.38, 1413.77
3, 1, 60.75, -1.72, -0.69, 12.51, -0.11, -0.62, -0.09, -0.07, -0.08, 0.01, 1386.26, 1395.44, 1392.57, 1413.74
3, 1, 60.76, 1.34, -4.13, 8.67, 0.09, 0.62, -0.06, -0.06, -0.08, 0.01, 1387.33, 1396.57, 1393.23, 1414.86
3, 1, 60.76, -2.86, 1.06, 13.14, -0.05, -0.20, -0.04, -0.07, -0.08, 0.01, 1387.12, 1396.45, 1393.35, 1415.08
3, 1, 60.76, 5.28, 2.26, 9.15, -0.07, 0.24, 0.00, -0.07, -0.08, 0.01, 1387.14, 1396.37, 1393.65, 1414.84
3, 1, 60.77, -3.10, 1.97, 12.63, 0.07, -0.23, 0.02, -0.07, -0.08, 0.01, 1387.07, 1396.44, 1393.37, 1415.11
3, 1, 60.77, 5.14, -3.85, 4.75, -0.07, 0.47, -0.06, -0.06, -0.08, 0.01, 1387.82, 1396.31, 1392.81, 1415.06
3, 1, 60.78, -4.92, -2.68, 13.00, 0.07, -0.31, -0.02, -0.07, -0.08, 0.01, 1393.09, 1402.69, 1399.17, 1421.06
3, 1, 60.78, -2.80, -0.30, 9.95, -0.08, -0.51, 0.00, -0.07, -0.08, 0.01, 1393.32, 1402.40, 1399.35, 1420.93
3, 1, 60.78, 0.81, -1.97, 9.04, 0.09, 0.32, 0.00, -0.07, -0.08, 0.01, 1393.38, 1402.40, 1399.32, 1420.90
3, 1, 60.79, -4.71, 2.86, 13.32, -0.06, -0.96, 0.00, -0.07, -0.08, 0.01, 1393.48, 1402.04, 1399.61, 1420.87
3, 1, 60.79, -4.25, -1.59, 9.13, 0.13, 0.17, 0.04, -0.07, -0.08, 0.01, 1393.34, 1402.37, 1399.57, 1420.73
3, 1, 60.80, -1.31, 2.15, 8.82, -0.08, 0.21, -0.03, -0.07, -0.08, 0.01, 1395.35, 1404.12, 1401.60, 1422.93
3, 1, 60.80, 5.72, -0.32, 7.33, -0.00, 0.48, -0.07, -0.07, -0.08, 0.01, 1395.61, 1404.07, 1401.55, 1422.78
3, 1, 60.81, -5.92, -2.86, 11.13, 0.05, -0.54, -0.02, -0.07, -0.08, 0.01, 1395.38, 1404.41, 1401.40, 1422.81
3, 1, 60.81, 3.34, -0.70, 4.82, 0.04, 0.85, -0.00, -0.07, -0.08, 0.01, 1395.54, 1404.14, 1401.35, 1422.97
3, 1, 60.81, 0.85, 2.23, 9.96, -0.02, 0.12, -0.03, -0.07, -0.08, 0.01, 1395.15, 1404.28, 1401.31, 1423.26
3, 1, 60.82, 0.03, 2.14, 9.51, -0.05, -0.03, 0.10, -0.07, -0.08, 0.01, 1396.09, 1405.38, 1402.34, 1424.19
3, 1, 60.82, 1.24, 3.43, 8.78, 0.08, 0.32, 0.07, -0.07, -0.08, 0.01, 1395.84, 1405.47, 1402.44, 1424.25
3, 1, 60.83, 0.30, 2.16, 4.88, -0.04, 0.15, 0.00, -0.07, -0.08, 0.01, 1395.78, 1405.52, 1402.35, 1424.35
3, 1, 60.83, -5.07, 1.74, 12.97, 0.08, -0.46, 0.11, -0.07, -0.08, 0.01, 1395.84, 1405.61, 1402.32, 1424.23
3, 1, 60.83, 0.01, 2.71, 8.78, -0.01, 0.04, 0.05, -0.07, -0.08, 0.01, 1395.82, 1405.51, 1402.57, 1424.10
3, 1, 60.84, -0.57, -0.42, 9.97, 0.02, -0.09, 0.02, -0.07, -0.08, 0.01, 1397.93, 1407.64, 1404.48, 1425.95
3, 1, 60.84, -1.93, 1.70, 10.49, -0.04, -0.31, -0.01, -0.07, -0.08, 0.01, 1397.98, 1407.47, 1404.57, 1425.98
3, 1, 60.85, -0.27, 1.53, 11.55, 0.10, 0.04, 0.04, -0.07, -0.08, 0.01, 1397.94, 1407.46, 1404.69, 1425.91
3, 1, 60.85, -3.17, -3.08, 10.90, 0.02, -0.39, -0.06, -0.07, -0.08, 0.01, 1398.11, 1407.56, 1404.62, 1425.70
3, 1, 60.85, -0.78, -6.40, 12.04, -0.02, -0.16, -0.17, -0.07, -0.08, 0.01, 1398.50, 1407.33, 1404.51, 1425.67
3, 1, 60.86, -0.18, -1.98, 12.62, -0.08, -0.15, -0.11, -0.07, -0.08, 0.01, 1400.59, 1409.07, 1406.55, 1427.79
3, 1, 60.86, -0.16, -2.08, 11.39, 0.06, -0.06, -0.00, -0.07, -0.08, 0.01, 1400.60, 1409.04, 1406.58, 1427.78
3, 1, 60.87, 3.63, 2.50, 9.91, -0.10, 0.62, -0.12, -0.07, -0.08, 0.01, 1400.41, 1408.99, 1406.56, 1428.03
3, 1, 60.87, -0.43, -0.44, 15.11, -0.13, -0.35, -0.03, -0.07, -0.08, 0.01, 1400.65, 1409.05, 1406.33, 1427.98
3, 1, 60.87, 1.08, -0.38, 9.61, -0.02, 0.11, 0.00, -0.07, -0.08, 0.01, 1400.67, 1409.05, 1406.33, 1427.95
3, 1, 60.88, -1.01, -2.62, 6.18, 0.00, 0.50, -0.06, -0.06, -0.08, 0.01, 1405.52, 1414.44, 1410.94, 1433.10
3, 1, 60.88, 2.77, 2.55, 4.38, -0.06, 0.29, 0.00, -0.07, -0.08, 0.01, 1405.16, 1414.19, 1411.49, 1433.16
3, 1, 60.88, -2.45, 5.71, 15.31, -0.12, -0.10, 0.13, -0.07, -0.08, 0.01, 1405.23, 1414.32, 1411.09, 1433.36
3, 1, 60.89, 2.47, -0.87, 1.59, 0.00, -0.37, -0.05, -0.06, -0.08, 0.01, 1406.41, 1413.73, 1411.00, 1432.86
3, 1, 60.90, -8.41, 0.89, 15.73, 0.13, -0.79, 0.03, -0.07, -0.08, 0.01, 1406.71, 1414.95, 1412.42, 1433.91
3, 1, 60.90, -2.96, -1.72, 4.84, 0.00, 1.08, -0.11, -0.06, -0.08, 0.01, 1406.40, 1415.55, 1411.96, 1434.10
3, 1, 60.90, 4.47, -4.18, 3.83, 0.03, -0.18, -0.12, -0.06, -0.08, 0.01, 1407.53, 1414.67, 1411.61, 1434.18
3, 1, 60.91, -7.14, 0.12, 15.55, 0.05, -1.12, -0.02, -0.07, -0.08, 0.01, 1407.01, 1414.64, 1412.34, 1434.01
3, 1, 60.91, -1.93, -2.31, 11.34, 0.04, 0.27, -0.03, -0.07, -0.08, 0.01, 1407.05, 1414.71, 1412.29, 1433.95
3, 1, 60.92, 1.97, -0.56, 7.66, -0.11, 0.98, -0.08, -0.07, -0.08, 0.01, 1407.95, 1415.80, 1412.98, 1435.27
3, 1, 60.92, 0.37, -4.19, 11.57, 0.00, -1.08, -0.11, -0.06, -0.08, 0.01, 1408.43, 1415.51, 1413.12, 1434.94
3, 1, 60.92, -1.93, -1.71, 15.16, 0.02, 0.02, -0.04, -0.07, -0.08, 0.01, 1408.30, 1415.47, 1413.13, 1435.11
3, 1, 60.93, -3.83, 2.65, 9.53, -0.00, 0.07, 0.03, -0.07, -0.08, 0.01, 1408.12, 1415.37, 1413.10, 1435.41
3, 1, 60.93, 8.61, 0.68, 4.79, -0.19, 1.02, -0.04, -0.07, -0.08, 0.01, 1408.16, 1415.55, 1413.19, 1435.10
3, 1, 60.94, -5.51, 1.03, 19.29, -0.04, -1.30, 0.06, -0.07, -0.08, 0.01, 1409.33, 1416.49, 1414.14, 1436.05
3, 1, 60.94, -0.66, -1.85, 10.58, 0.06, 0.32, 0.07, -0.06, -0.08, 0.01, 1409.27, 1416.66, 1414.11, 1435.96
3, 1, 60.94, 3.26, 4.47, 4.42, -0.07, 0.60, 0.01, -0.07, -0.08, 0.01, 1408.63, 1416.70, 1414.59, 1436.08
3, 1, 60.95, -1.53, 0.88, 8.36, -0.02, -0.33, 0.05, -0.07, -0.08, 0.01, 1409.04, 1416.75, 1414.06, 1436.15
3, 1, 60.95, -3.38, 3.51, 20.55, -0.04, -0.38, 0.08, -0.07, -0.08, 0.01, 1409.12, 1416.65, 1414.27, 1435.96
3, 1, 60.96, 2.38, 0.74, 3.80, 0.07, 0.66, 0.07, -0.07, -0.08, 0.01, 1408.93, 1416.77, 1414.47, 1435.83
3, 1, 60.96, -1.31, 1.37, 8.30, -0.01, -0.69, 0.00, -0.07, -0.08, 0.01, 1409.05, 1416.68, 1414.36, 1435.90
3, 1, 60.97, -2.38, -0.26, 11.17, -0.02, 0.43, 0.02, -0.07, -0.08, 0.01, 1408.91, 1416.97, 1414.16, 1435.97
3, 1, 60.97, -1.90, 0.33, 12.02, -0.03, -0.06, 0.00, -0.07, -0.08, 0.01, 1408.94, 1416.92, 1414.20, 1435.94
3, 1, 60.97, -1.29, 0.43, 7.23, 0.08, -0.03, 0.02, -0.07, -0.08, 0.01, 1408.89, 1416.89, 1414.26, 1435.96
3, 1, 60.98, 1.07, 3.59, 8.92, -0.04, 0.07, -0.11, -0.07, -0.08, 0.01, 1411.91, 1419.67, 1417.38, 1439.03
3, 1, 60.98, -1.90, -1.34, 13.36, 0.03, -0.14, -0.03, -0.06, -0.08, 0.01, 1412.09, 1419.82, 1417.14, 1438.96
3, 1, 60.99, -2.45, -4.89, 8.81, 0.01, 0.28, -0.16, -0.06, -0.08, 0.01, 1412.14, 1420.03, 1416.83, 1438.99
3, 1, 60.99, 1.20, -2.37, 3.59, -0.00, -0.45, -0.11, -0.06, -0.08, 0.01, 1412.78, 1419.45, 1416.83, 1438.95
3, 1, 60.99, -8.60, 3.17, 15.81, 0.07, -0.55, -0.04, -0.07, -0.08, 0.01, 1412.43, 1419.21, 1417.08, 1439.28
3, 1, 61.00, 9.90, -0.53, 4.81, -0.12, 1.79, -0.11, -0.06, -0.08, 0.02, 1415.52, 1422.41, 1419.68, 1442.40
3, 1, 61.00, -0.89, -5.73, 8.76, 0.02, -0.52, -0.13, -0.06, -0.08, 0.02, 1415.49, 1422.74, 1419.38, 1442.39
3, 1, 61.01, -6.77, -2.42, 14.24, 0.10, -1.41, -0.04, -0.06, -0.07, 0.02, 1415.72, 1422.18, 1419.92, 1442.18
3, 1, 61.01, 1.58, 1.72, 8.94, 0.09, 1.08, -0.10, -0.07, -0.08, 0.02, 1415.49, 1422.09, 1419.80, 1442.63
3, 1, 61.01, 3.06, 3.33, 3.42, -0.14, 0.58, -0.01, -0.07, -0.08, 0.01, 1414.96, 1422.34, 1420.07, 1442.64
3, 1, 61.02, 2.99, -7.42, 5.57, 0.06, 0.24, -0.09, -0.06, -0.08, 0.02, 1417.88, 1424.45, 1420.83, 1444.84
3, 1, 61.02, -6.77, -1.72, 13.00, 0.09, -1.53, -0.04, -0.07, -0.08, 0.02, 1417.72, 1424.08, 1421.63, 1444.57
3, 1, 61.03, -4.87, 1.53, 16.36, 0.10, 0.26, 0.09, -0.07, -0.08, 0.02, 1417.57, 1424.00, 1421.73, 1444.71
3, 1, 61.03, 8.88, 2.74, 0.81, -0.27, 1.62, 0.00, -0.07, -0.08, 0.01, 1416.21, 1424.90, 1422.31, 1444.58
3, 1, 61.03, -2.95, 1.06, 5.79, 0.07, -0.49, -0.03, -0.07, -0.08, 0.02, 1417.21, 1424.42, 1421.16, 1445.21
3, 1, 61.04, -7.18, 0.01, 16.88, 0.09, -1.18, -0.02, -0.07, -0.08, 0.02, 1421.63, 1428.07, 1425.62, 1448.68
3, 1, 61.04, 4.36, 0.51, 7.76, 0.01, 1.09, 0.03, -0.07, -0.08, 0.02, 1421.48, 1428.16, 1425.62, 1448.74
3, 1, 61.04, 2.42, 5.64, 8.37, -0.25, -0.36, 0.03, -0.07, -0.08, 0.02, 1421.32, 1428.14, 1425.83, 1448.71
3, 1, 61.05, -1.06, 4.92, 8.03, 0.06, 0.53, -0.09, -0.07, -0.08, 0.02, 1421.23, 1428.21, 1425.33, 1449.23
3, 1, 61.05, -1.62, 2.53, 14.60, 0.05, -0.39, -0.06, -0.07, -0.08, 0.02, 1421.50, 1428.17, 1425.33, 1449.00
3, 1, 61.06, 4.02, -2.33, 5.04, 0.04, 0.00, 0.02, -0.06, -0.08, 0.02, 1424.09, 1429.97, 1427.20, 1450.74
3, 1, 61.06, -4.73, 3.74, 14.05, -0.19, -0.44, -0.08, -0.07, -0.08, 0.02, 1423.71, 1430.00, 1427.29, 1451.00
3, 1, 61.06, 2.98, 6.65, 6.99, 0.01, 1.14, -0.10, -0.07, -0.08, 0.02, 1423.17, 1430.20, 1427.38, 1451.24
3, 1, 61.07, -0.43, 5.52, 17.22, 0.04, -0.56, 0.02, -0.07, -0.08, 0.02, 1423.57, 1430.07, 1427.22, 1451.15
3, 1, 61.07, 2.04, -5.97, 4.53, -0.04, 0.46, -0.06, -0.06, -0.08, 0.02, 1424.09, 1430.36, 1426.50, 1451.06
3, 1, 61.08, 1.65, -1.33, 7.80, -0.10, -0.49, -0.06, -0.06, -0.08, 0.02, 1429.01, 1435.07, 1431.96, 1455.96
3, 1, 61.08, -6.85, 3.93, 22.67, 0.04, -0.19, -0.10, -0.07, -0.08, 0.02, 1428.85, 1434.95, 1431.91, 1456.29
3, 1, 61.08, 10.01, 5.21, 11.84, -0.02, 1.27, -0.11, -0.07, -0.08, 0.02, 1428.47, 1435.16, 1431.98, 1456.38
3, 1, 61.09, -0.14, -1.21, 6.71, 0.03, -1.76, 0.02, -0.06, -0.08, 0.02, 1429.28, 1434.78, 1432.02, 1455.92
3, 1, 61.09, -6.77, -6.42, 12.68, -0.05, 0.23, -0.18, -0.06, -0.08, 0.02, 1429.18, 1435.11, 1431.69, 1456.02
3, 1, 61.10, 7.21, 7.38, 13.21, 0.03, 0.51, -0.13, -0.07, -0.08, 0.02, 1429.01, 1434.58, 1432.04, 1456.37
3, 1, 61.10, -2.46, 3.85, 27.19, -0.05, -0.66, 0.03, -0.06, -0.08, 0.02, 1429.38, 1434.50, 1431.81, 1456.31
3, 1, 61.10, 5.33, 3.90, -1.01, -0.06, 0.71, -0.03, -0.07, -0.08, 0.02, 1428.20, 1435.11, 1432.40, 1456.29
3, 1, 61.11, -12.00, -4.80, 11.92, -0.02, -1.84, 0.03, -0.06, -0.08, 0.02, 1429.59, 1434.72, 1432.02, 1455.67
3, 1, 61.11, 0.37, 5.47, 13.15, 0.01, 1.91, 0.00, -0.07, -0.08, 0.02, 1429.04, 1434.70, 1431.67, 1456.59
3, 1, 61.12, 11.15, 6.34, 7.46, 0.00, 0.63, 0.02, -0.07, -0.08, 0.02, 1429.52, 1436.01, 1433.13, 1457.33
3, 1, 61.12, -7.56, 4.97, 8.79, -0.02, -1.60, 0.07, -0.07, -0.08, 0.02, 1430.34, 1435.34, 1432.67, 1457.65
3, 1, 61.12, -0.40, -2.85, 3.78, 0.17, 0.73, -0.10, -0.06, -0.08, 0.02, 1430.37, 1435.97, 1432.45, 1457.21
3, 1, 61.13, -2.43, -4.11, 16.13, 0.05, -0.36, -0.12, -0.06, -0.08, 0.02, 1430.44, 1435.62, 1432.59, 1457.36
3, 1, 61.13, 4.02, 6.03, 18.23, -0.04, 0.95, 0.00, -0.07, -0.08, 0.02, 1429.99, 1435.68, 1432.59, 1457.74
3, 1, 61.14, 5.33, 5.09, -4.48, -0.10, 0.13, -0.00, -0.07, -0.08, 0.02, 1430.29, 1437.12, 1433.77, 1458.82
3, 1, 61.14, -8.11, -9.53, 13.12, 0.21, -0.65, -0.19, -0.06, -0.08, 0.02, 1431.26, 1436.98, 1433.30, 1458.46
3, 1, 61.15, 6.25, -1.60, 10.35, -0.00, 0.81, -0.16, -0.06, -0.08, 0.02, 1431.52, 1436.41, 1433.08, 1459.00
3, 1, 61.15, 0.42, -0.07, 17.86, 0.12, -0.06, -0.04, -0.07, -0.08, 0.02, 1431.24, 1436.49, 1433.06, 1459.21
3, 1, 61.15, 2.01, 0.76, 3.02, -0.18, 0.00, -0.05, -0.07, -0.08, 0.02, 1431.33, 1436.35, 1433.32, 1458.99
3, 1, 61.16, -5.72, -9.37, 3.83, 0.13, -0.30, -0.23, -0.06, -0.08, 0.02, 1433.49, 1438.95, 1434.87, 1460.69
3, 1, 61.16, 3.14, -0.57, 12.28, -0.05, 0.60, -0.18, -0.07, -0.08, 0.02, 1433.64, 1438.19, 1434.60, 1461.57
3, 1, 61.17, 0.66, 0.73, 17.22, 0.03, -0.00, 0.04, -0.07, -0.08, 0.02, 1433.48, 1438.26, 1434.61, 1461.65
3, 1, 61.17, 1.96, -0.16, 5.72, -0.24, 0.06, -0.04, -0.06, -0.08, 0.02, 1433.72, 1438.25, 1434.53, 1461.50
3, 1, 61.17, -5.92, -2.54, 1.63, 0.12, 0.62, -0.12, -0.06, -0.09, 0.02, 1432.94, 1439.51, 1434.29, 1461.27
3, 1, 61.18, 8.82, 0.67, 9.52, -0.10, 0.23, -0.12, -0.07, -0.08, 0.02, 1436.64, 1441.23, 1437.25, 1464.88
3, 1, 61.18, -7.43, 0.46, 27.09, -0.04, -0.66, 0.07, -0.06, -0.09, 0.02, 1436.55, 1441.39, 1437.13, 1464.93
3, 1, 61.19, 3.12, -4.29, -0.68, -0.11, 1.48, -0.08, -0.06, -0.09, 0.03, 1437.00, 1441.72, 1435.75, 1465.54
3, 1, 61.19, -4.64, -6.07, 4.21, 0.15, -1.54, -0.02, -0.06, -0.09, 0.02, 1436.58, 1441.94, 1437.12, 1464.36
3, 1, 61.19, -1.45, 0.07, 18.53, 0.00, 1.33, -0.14, -0.06, -0.09, 0.03, 1436.33, 1441.57, 1436.58, 1465.52
3, 1, 61.20, 13.03, -0.04, 9.96, -0.08, 0.33, -0.02, -0.06, -0.09, 0.03, 1436.58, 1441.37, 1436.72, 1465.33
3, 1, 61.20, -9.85, 2.10, 15.26, 0.02, -1.87, 0.03, -0.07, -0.09, 0.03, 1436.75, 1441.11, 1436.93, 1465.20
3, 1, 61.21, -2.45, -2.55, 6.33, 0.07, 0.50, -0.11, -0.06, -0.09, 0.02, 1436.73, 1441.44, 1436.75, 1465.07
3, 1, 61.21, 5.61, 3.95, 11.45, -0.01, 0.88, -0.12, -0.07, -0.09, 0.03, 1436.50, 1441.16, 1436.86, 1465.47
3, 1, 61.21, 8.91, -2.39, 19.93, -0.18, -0.10, -0.05, -0.06, -0.09, 0.03, 1436.96, 1441.16, 1436.48, 1465.41
3, 1, 61.22, -4.75, 2.28, 9.10, 0.06, -1.08, -0.04, -0.07, -0.09, 0.03, 1437.98, 1441.85, 1437.63, 1466.54
3, 1, 61.22, -5.13, -4.03, 6.99, 0.23, 0.25, -0.12, -0.06, -0.09, 0.03, 1437.85, 1442.34, 1437.56, 1466.25
3, 1, 61.22, 7.52, 4.75, 10.90, -0.02, 0.55, -0.13, -0.07, -0.09, 0.03, 1437.82, 1441.72, 1437.88, 1466.57
3, 1, 61.23, 2.40, -6.80, 23.77, -0.13, -0.71, -0.07, -0.06, -0.08, 0.03, 1438.47, 1441.67, 1437.45, 1466.41
3, 1, 61.23, -1.00, 4.28, 4.36, 0.01, 0.07, -0.21, -0.07, -0.09, 0.03, 1438.25, 1441.18, 1437.47, 1467.11
3, 1, 61.24, 2.55, 2.74, 3.04, 0.16, -0.03, -0.15, -0.07, -0.08, 0.03, 1439.14, 1442.19, 1438.97, 1467.70
3, 1, 61.24, 3.27, -0.09, 15.74, -0.01, 0.37, -0.27, -0.07, -0.09, 0.03, 1439.68, 1442.14, 1438.02, 1468.16
3, 1, 61.24, 7.71, -3.99, 20.80, -0.02, -0.83, -0.13, -0.06, -0.08, 0.03, 1440.26, 1441.72, 1438.13, 1467.89
3, 1, 61.25, -14.01, 3.76, 12.21, -0.03, -0.82, -0.05, -0.07, -0.08, 0.03, 1440.19, 1441.48, 1438.03, 1468.30
3, 1, 61.25, 7.04, 5.32, 1.71, -0.01, 1.34, -0.16, -0.07, -0.08, 0.03, 1439.16, 1442.02, 1438.78, 1468.05
3, 1, 61.26, 4.28, 0.96, 10.68, 0.01, 0.48, -0.30, -0.07, -0.09, 0.03, 1440.14, 1441.65, 1437.55, 1468.67
3, 1, 61.26, 0.92, 1.69, 18.40, 0.07, -1.14, -0.07, -0.07, -0.08, 0.03, 1440.49, 1441.26, 1437.78, 1468.46
3, 1, 61.26, -8.81, -1.84, 8.65, -0.08, -0.53, -0.00, -0.06, -0.08, 0.03, 1440.45, 1441.59, 1437.66, 1468.29
3, 1, 61.27, -2.39, 1.81, 8.15, 0.10, 0.52, -0.07, -0.07, -0.08, 0.03, 1440.44, 1441.22, 1437.61, 1468.73
3, 1, 61.27, 2.62, 6.11, 3.22, -0.10, 1.96, -0.10, -0.07, -0.09, 0.03, 1439.45, 1441.75, 1437.51, 1469.30
3, 1, 61.28, 9.61, -7.00, 10.86, 0.10, -0.74, -0.28, -0.06, -0.09, 0.04, 1441.06, 1441.11, 1436.67, 1469.15
3, 1, 61.28, -11.02, -2.92, 13.42, -0.02, -1.85, -0.07, -0.06, -0.08, 0.03, 1440.92, 1441.07, 1437.33, 1468.67
3, 1, 61.28, 1.94, 5.07, 7.58, 0.15, 1.22, -0.12, -0.07, -0.08, 0.03, 1440.53, 1440.78, 1437.43, 1469.27
3, 1, 61.29, -3.30, 1.33, 10.56, -0.25, 0.61, -0.11, -0.07, -0.09, 0.04, 1440.59, 1441.19, 1436.58, 1469.64
3, 1, 61.29, 6.39, -0.04, 10.13, 0.05, 0.99, -0.41, -0.07, -0.09, 0.04, 1440.85, 1440.96, 1436.21, 1469.98
3, 1, 61.30, 4.70, 3.08, -0.54, -0.13, -0.76, -0.14, -0.07, -0.09, 0.03, 1441.04, 1442.16, 1438.07, 1470.73
3, 1, 61.30, -9.04, 6.27, 20.64, 0.13, -0.81, -0.11, -0.07, -0.09, 0.04, 1442.29, 1441.35, 1437.25, 1471.11
3, 1, 61.31, -5.12, -1.74, 5.87, -0.15, 1.09, -0.16, -0.06, -0.09, 0.04, 1441.95, 1442.17, 1436.62, 1471.25
3, 1, 61.31, -6.50, 5.19, 3.90, 0.07, 0.61, -0.15, -0.07, -0.09, 0.04, 1442.09, 1441.18, 1436.18, 1472.54
3, 1, 61.31, 9.79, -0.54, 1.92, -0.11, 0.04, -0.10, -0.06, -0.09, 0.04, 1442.86, 1441.27, 1436.37, 1471.50
3, 1, 61.32, -2.99, -0.10, 14.49, 0.02, -0.73, -0.26, -0.06, -0.09, 0.04, 1441.58, 1440.36, 1435.34, 1470.71
3, 1, 61.32, -11.82, -0.92, 3.04, -0.00, -0.15, -0.22, -0.06, -0.09, 0.04, 1441.46, 1440.70, 1435.06, 1470.79
3, 1, 61.33, -8.93, -0.50, 7.82, 0.13, -0.10, -0.18, -0.06, -0.09, 0.04, 1441.74, 1440.16, 1434.97, 1471.13
3, 1, 61.33, 13.02, -2.11, 5.09, -0.02, 1.12, -0.11, -0.06, -0.09, 0.04, 1442.44, 1439.67, 1434.62, 1471.27
3, 1, 61.33, -2.10, 5.31, 14.24, -0.15, -0.64, -0.18, -0.07, -0.09, 0.04, 1442.00, 1439.72, 1434.81, 1471.48
3, 1, 61.34, -7.96, -3.96, 2.32, -0.07, -0.14, -0.24, -0.06, -0.09, 0.04, 1441.97, 1440.66, 1434.71, 1470.66
3, 1, 61.34, -8.39, -5.85, 13.82, 0.21, -0.85, -0.25, -0.06, -0.09, 0.05, 1442.66, 1439.51, 1434.62, 1471.21
3, 1, 61.35, 6.04, -2.04, 7.63, -0.01, 0.94, -0.15, -0.06, -0.09, 0.05, 1443.04, 1439.01, 1434.32, 1471.63
3, 1, 61.35, 1.18, 1.99, 16.81, -0.13, -0.60, -0.09, -0.06, -0.09, 0.05, 1442.92, 1438.97, 1434.49, 1471.62
3, 1, 61.35, -9.45, 2.55, 0.31, -0.03, 0.90, -0.22, -0.07, -0.09, 0.05, 1443.18, 1438.06, 1433.44, 1473.31
3, 1, 61.36, 6.27, 3.62, 8.59, 0.07, -0.90, -0.26, -0.07, -0.09, 0.05, 1443.19, 1438.48, 1434.54, 1471.79
3, 1, 61.36, -4.02, 4.49, 19.66, -0.01, 0.33, -0.16, -0.07, -0.09, 0.05, 1443.21, 1438.58, 1433.78, 1472.43
3, 1, 61.37, 10.09, -3.07, 6.10, 0.17, 0.47, -0.15, -0.06, -0.09, 0.05, 1443.94, 1438.20, 1433.38, 1472.49
3, 1, 61.37, -14.08, -5.83, 17.47, 0.07, -1.98, 0.10, -0.06, -0.09, 0.05, 1443.59, 1438.46, 1434.19, 1471.75
3, 1, 61.37, -2.17, -1.58, 11.17, 0.01, 1.01, -0.28, -0.06, -0.09, 0.05, 1443.63, 1438.26, 1433.71, 1472.40
3, 1, 61.38, 3.54, 1.77, 3.17, -0.10, -0.15, -0.13, -0.07, -0.08, 0.05, 1443.65, 1437.86, 1434.37, 1472.12
3, 1, 61.38, 0.18, -3.75, 13.93, 0.21, 0.76, -0.30, -0.06, -0.09, 0.05, 1443.85, 1438.03, 1433.20, 1472.92
3, 1, 61.38, 5.27, -5.69, 8.17, 0.13, -1.51, -0.17, -0.06, -0.08, 0.05, 1444.96, 1437.09, 1433.44, 1472.50
3, 1, 61.39, -12.01, 7.36, 20.17, 0.07, -1.08, -0.13, -0.07, -0.08, 0.05, 1444.74, 1436.65, 1433.84, 1472.77
3, 1, 61.39, -0.60, -3.77, 3.39, -0.32, 1.36, -0.22, -0.06, -0.08, 0.05, 1444.84, 1437.51, 1433.03, 1472.63
3, 1, 61.40, 8.25, 7.00, 7.18, 0.19, 1.31, -0.31, -0.07, -0.09, 0.05, 1446.91, 1440.20, 1436.40, 1476.48
3, 1, 61.40, 8.40, 6.90, 9.45, 0.05, -0.56, -0.03, -0.07, -0.09, 0.05, 1447.25, 1439.93, 1436.48, 1476.34
3, 1, 61.41, 3.24, 1.45, 6.18, -0.26, 0.59, -0.12, -0.07, -0.09, 0.06, 1447.51, 1440.23, 1435.41, 1476.85
3, 1, 61.41, 3.16, 9.46, 8.35, 0.22, 2.20, -0.11, -0.07, -0.10, 0.06, 1446.32, 1440.80, 1434.82, 1478.06
3, 1, 61.42, 11.36, 1.91, 3.57, 0.08, -0.95, -0.08, -0.07, -0.09, 0.06, 1445.87, 1439.42, 1434.43, 1476.27
3, 1, 61.42, -16.48, 2.91, 18.58, -0.08, -2.07, -0.24, -0.07, -0.09, 0.06, 1446.88, 1438.79, 1433.85, 1476.48
3, 1, 61.42, -2.49, -8.24, 3.96, 0.14, 0.23, -0.24, -0.06, -0.09, 0.06, 1447.23, 1439.09, 1433.72, 1475.96
3, 1, 61.43, -9.13, 4.00, 19.00, 0.01, -0.48, -0.05, -0.07, -0.09, 0.06, 1447.20, 1438.34, 1433.88, 1476.59
3, 1, 61.43, 17.65, -1.06, 9.12, -0.05, 2.28, -0.23, -0.07, -0.09, 0.06, 1447.15, 1438.55, 1433.22, 1477.08
3, 1, 61.44, -5.49, 9.87, 9.97, -0.04, -2.07, -0.10, -0.07, -0.09, 0.06, 1449.43, 1439.80, 1435.61, 1479.16
3, 1, 61.44, -0.52, -7.48, 3.81, 0.11, 0.87, -0.41, -0.06, -0.09, 0.06, 1449.78, 1440.48, 1434.80, 1478.94
3, 1, 61.44, -0.58, 4.75, 15.07, -0.00, -0.83, -0.21, -0.07, -0.09, 0.06, 1449.89, 1439.56, 1435.28, 1479.27
3, 1, 61.45, -3.70, 8.10, 16.79, 0.04, 0.58, -0.06, -0.07, -0.09, 0.06, 1449.66, 1439.63, 1434.99, 1479.71
3, 1, 61.45, 9.61, 6.38, -4.18, -0.17, 0.11, -0.06, -0.07, -0.09, 0.06, 1448.92, 1440.20, 1435.46, 1479.43
